Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA14_01600	aldehyde dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01620	beta alanine--pyruvate transaminase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01660	guanine deaminase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01760	nonspecific ribonucleoside hydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01830	adenosine deaminase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01900	protocatechuate 3,4-dioxygenase subunit beta	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_01910	protocatechuate 3,4-dioxygenase subunit alpha	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02050	gamma-glutamyltranspeptidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02300	3-ketoacyl-ACP reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02450	NAD(P) transhydrogenase subunit alpha part 1	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02460	NAD(P) transhydrogenase subunit alpha part 2	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02470	pyridine nucleotide transhydrogenase subunit beta	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02680	aldehyde dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02730	dihydrodipicolinate synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02830	3-carboxy-cis,cis-muconate cycloisomerase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02840	beta-ketoadipate enol-lactone hydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_02850	gamma-carboxymuconolactone decarboxylase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03000	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03020	shikimate 5-dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03030	3-dehydroquinate dehydratase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03050	4-hydroxybenzoate 3-monooxygenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03130	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03330	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03430	succinate-semialdehyde dehydrogenase I	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03450	4-aminobutyrate aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03810	agmatine deiminase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03830	N-carbamoylputrescine amidohydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03860	glutamine synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03880	glutamine synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_03900	aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04110	D-3-phosphoglycerate dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04310	ribose-5-phosphate isomerase A	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04320	threonine dehydratase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04480	thymidylate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04580	dihydrofolate reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04630	dihydroxy-acid dehydratase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04730	gamma-glutamyltranspeptidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04760	phosphopantetheine adenylyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_04980	thiazole synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05080	homoserine O-acetyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05150	pyrroline-5-carboxylate reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05220	cystathionine beta-synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05230	cystathionine gamma-lyase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05250	dihydroorotase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05260	aspartate carbamoyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05270	bifunctional pyrimidine regulatory protein PyrR/uracil phosphoribosyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05310	glutathione synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05460	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05480	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05590	5,10-methylenetetrahydrofolate reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05620	S-adenosyl-L-homocysteine hydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05690	cytosine deaminase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05740	dihydropyrimidine dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05750	oxidoreductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05770	phenylhydantoinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05810	allantoate amidohydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_05840	glutaryl-CoA dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06270	hydrolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06290	malate synthase G	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06450	acetyl-CoA carboxylase biotin carboxylase subunit	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06500	biotin synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06510	8-amino-7-oxononanoate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06530	biotin biosynthesis protein bioH	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06540	biotin synthesis protein BioC	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06570	dithiobiotin synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06660	uroporphyrin-III c-methyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06740	cytochrome c-551	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_06920	class III pyridoxal phosphate-dependent aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07090	S-adenosylmethionine synthetase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07130	transketolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07150	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07170	D-erythrose 4-phosphate dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07190	phosphoglycerate kinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07230	fructose-1,6-bisphosphate aldolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07580	glycerol-3-phosphate acyltransferase PlsY	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07590	dihydroneopterin aldolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07600	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine pyrophosphokinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07740	4-hydroxythreonine-4-phosphate dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07780	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07790	nucleotidyl transferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07910	ribulose-phosphate 3-epimerase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07930	phosphoglycolate phosphatase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_07940	anthranilate synthase component I	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08340	anthranilate synthase component II	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08350	anthranilate phosphoribosyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08360	indole-3-glycerol-phosphate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08390	S-adenosylmethionine decarboxylase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08400	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08480	N-acetyl-gamma-glutamyl-phosphate reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08620	biotin--protein ligase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08630	pantothenate kinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08760	DNA-directed RNA polymerase subunit beta	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_08780	DNA-directed RNA polymerase subunit beta'	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09115	DNA-directed RNA polymerase subunit alpha	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09210	salicylate biosynthesis isochorismate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09460	phenazine biosynthesis protein PhzC	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09600	D-alanine--D-alanine ligase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09710	aldehyde dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09730	dihydrodipicolinate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_09820	acetolactate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10240	branched-chain alpha-keto acid dehydrogenase subunit E2	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10250	acetoin catabolism protein AcoB	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10260	dehydrogenase E1 component	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10500	cbb3-type cytochrome c oxidase subunit I	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10550	sulfite or nitrite reductas	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_10740	spermidine acetyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11020	3-ketoacyl-ACP reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11030	aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11190	aldehyde dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11250	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11260	epimerase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11400	riboflavin-specific deaminase/reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11410	riboflavin synthase subunit alpha	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11420	bifunctional 3,4-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II-like protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11430	6,7-dimethyl-8-ribityllumazine synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11460	thiamine monophosphate kinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11470	phosphatidylglycerophosphatase A	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11510	GTP cyclohydrolase II	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11550	1-deoxy-D-xylulose-5-phosphate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11560	geranyltranstransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11760	ethanolamine ammonia-lyase small subunit	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11770	ethanolamine ammonia-lyase large subunit	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11810	aldehyde dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_11860	aromatic acid decarboxylase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12010	gamma-glutamyl phosphate reductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12020	nicotinic acid mononucleotide adenylyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12100	D-ala-D-ala-carboxypeptidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12120	lipoate-protein ligase B	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12130	lipoyl synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12200	DNA polymerase III subunit delta	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12390	glutamate-1-semialdehyde aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12400	thiamine-phosphate pyrophosphorylase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_12410	phosphomethylpyrimidine kinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13030	CioA, cyanide insensitive terminal oxidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13040	CioB, cyanide insensitive terminal oxidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13090	acyl-CoA thiolase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13230	molybdenum cofactor biosynthesis protein MoaC	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13240	molybdopterin converting factor, small subunit	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13250	molybdopterin converting factor, large subunit	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13280	molybdenum cofactor biosynthetic protein A1	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13330	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13500	2-hydroxyacid dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_13850	molybdenum cofactor biosynthesis protein A	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14010	amino acid oxidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14020	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14460	DNA polymerase III subunit chi	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14470	leucyl aminopeptidase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14680	extragenic suppressor protein SuhB	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14700	serine O-acetyltransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14730	cysteine desulfurase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14820	nucleoside diphosphate kinase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_14880	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15030	2-isopropylmalate synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15310	inosine 5'-monophosphate dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15340	GMP synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15740	phosphoribosylformylglycinamidine synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15810	aminotransferase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_15890	phosphoribosylglycinamide formyltransferase 2	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_16070	homoserine dehydrogenase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_16090	threonine synthase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_16360	hypothetical protein	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_16390	GMC-type oxidoreductase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA14_16690	phosphoenolpyruvate carboxylase	Metabolic pathways	pau01100	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
